date,dados.gov.br,data.comsode.eu,data.edincubator.eu,data.gov.ie,data.gov.ro,data.gov.si,data.gov.sk,data.gov.uk,data.gv.at,datahub.io,energydata.info,hubofdata.ru,odn.opendata.sk,opendata.government.bg,opendata.hu,opendata.praha.eu,opendata.swiss,www.data.gov.sg,www.europeandataportal.eu,www.govdata.de,www.hri.fi,www.opendataphilly.org
20141223,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141224,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141225,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141226,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141227,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141228,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141229,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141230,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20141231,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150101,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150102,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150103,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150106,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150108,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150112,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150113,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150115,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150129,15,15,-1,15,-1,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150130,15,15,-1,15,-1,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150202,15,15,-1,15,-1,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150203,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150205,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150206,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150208,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150209,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150210,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150211,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150212,15,15,-1,15,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150221,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150222,15,15,-1,-1,-1,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150223,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150224,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150225,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150226,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150227,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150228,15,15,-1,-1,-1,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150301,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150302,15,15,-1,-1,-1,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150303,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150304,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150305,15,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150306,15,15,-1,-1,-1,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150307,15,15,-1,-1,-1,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150308,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150309,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150310,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150311,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150312,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150313,15,-1,-1,-1,-1,-1,15,-1,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150314,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150315,15,15,-1,-1,-1,-1,15,-1,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150316,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150317,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150318,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150319,15,-1,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150320,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150321,15,15,-1,-1,-1,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150322,15,15,-1,-1,-1,-1,15,15,3,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150323,15,15,-1,-1,-1,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150324,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150325,15,-1,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150326,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150327,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150328,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150329,15,15,-1,-1,4,-1,15,-1,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150330,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150331,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150401,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150402,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150403,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150404,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150405,15,15,-1,-1,4,-1,15,-1,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150406,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150407,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150408,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150409,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150410,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150411,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150412,15,15,-1,-1,4,-1,15,-1,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150413,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150414,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150415,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150416,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150417,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150418,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150419,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150420,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150421,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150422,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150423,-1,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150424,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150425,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150426,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150427,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150428,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150429,15,15,-1,-1,5,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150430,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150501,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150502,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150503,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150504,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150505,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150506,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150507,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150508,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150509,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150510,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150511,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150512,15,-1,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150513,15,-1,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150514,15,-1,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150515,15,-1,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150516,15,15,-1,-1,4,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150517,15,15,-1,-1,4,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150518,-1,15,-1,-1,4,-1,-1,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150519,15,15,-1,-1,4,-1,15,15,3,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150520,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150521,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150522,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150523,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150524,15,-1,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150525,15,-1,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150526,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150527,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150528,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150529,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150530,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150531,15,15,-1,-1,4,-1,15,15,3,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150601,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150602,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150603,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150604,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150605,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150606,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150607,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150608,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150609,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150610,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150611,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150612,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150613,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150614,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150615,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150616,-1,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150617,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150618,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150619,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150620,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150621,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150622,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150623,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150624,15,15,-1,-1,4,-1,15,15,3,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150625,15,15,-1,-1,4,-1,15,15,-1,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150626,15,15,-1,-1,4,-1,15,15,-1,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150627,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150628,15,15,-1,-1,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150629,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150630,15,15,-1,-1,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150701,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150702,15,15,-1,15,4,-1,15,15,3,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150703,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150704,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150705,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150706,-1,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150707,15,15,-1,15,4,-1,-1,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150708,15,15,-1,15,4,-1,-1,15,4,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150709,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150710,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150711,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150712,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150713,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150714,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150715,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150716,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150717,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150718,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150719,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150720,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150721,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150722,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150723,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150724,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150725,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150726,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150727,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150728,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150729,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150730,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,-1,-1,-1
20150731,15,15,-1,15,4,-1,15,-1,4,-1,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150801,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150802,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150803,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150804,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150805,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150806,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150807,15,15,-1,15,4,-1,15,15,-1,15,-1,-1,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150808,15,15,-1,15,4,-1,15,-1,4,15,-1,-1,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150809,15,15,-1,15,4,-1,15,15,4,15,-1,-1,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150810,15,15,-1,15,4,-1,15,15,4,15,-1,-1,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150811,15,15,-1,15,4,-1,15,15,-1,15,-1,-1,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150812,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150813,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150814,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150815,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150818,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150819,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150820,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150821,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150822,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150823,-1,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150824,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150825,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150826,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150827,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,37,-1,-1
20150828,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150829,15,15,-1,15,4,-1,15,-1,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150830,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150831,15,15,-1,15,4,-1,15,-1,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150901,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150902,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150903,15,15,-1,15,4,-1,15,15,4,-1,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150904,15,15,-1,15,4,-1,15,15,-1,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150905,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150906,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150907,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150908,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150909,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
20150910,15,15,-1,15,4,-1,15,15,4,15,-1,15,-1,-1,15,-1,-1,-1,-1,39,-1,-1
